status,warehouse_code,warehouse_id,item_code,item_name,real_stock_id,real_current_quantity,real_available_quantity,lot_id,lot_current_quantity,lot_reserved_quantity,lot_available_quantity,purchase_id,trade_item_id,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
oracle_no_shelf,91,91,141336,　アサヒ　スーパードライ　冷涼辛口　中瓶５００ｍｌ,51568,260,260,51306,220,0,220,88,2076,327,Z00,,,141336000::0:1021:0|141336900::::0
oracle_no_shelf,91,91,141336,　アサヒ　スーパードライ　冷涼辛口　中瓶５００ｍｌ,51568,260,260,55116,160,0,160,678,50841,398,AG30SN,,,141336000::0:1021:0|141336900::::0
oracle_no_shelf,91,91,142453,　サントリー　東京クラフト　フルーティーエール３５０ｍｌ,35630,6,6,56090,6,0,6,,,327,Z00,,,142453000::0:1021:6|142453900::::6
oracle_no_shelf,91,91,142642,　サントリー　パーフェクトサントリービール　エールビール３５０ｍｌ,51563,1152,1152,51275,2208,0,2208,78,1993,327,Z00,,,142642000::0:1021:0|142642100::::0|142642900::::0
oracle_no_shelf,91,91,142643,　サントリー　パーフェクトサントリービール　エールビール５００ｍｌ,51564,288,288,51276,624,0,624,78,1994,327,Z00,,,142643000::0:1021:0|142643100::::0|142643900::::0
oracle_no_shelf,91,91,143201,　タップマルシェ　豊潤（４９６）６Ｌ,51457,0,2,56238,2,0,2,,,327,Z00,,,143201000::0:1723:0
oracle_no_shelf,91,91,143333,　タップマルシェ　スプリングバレー　ホップ飲みくらべセット６Ｌ,52241,1,1,55052,1,0,1,645,50532,327,Z00,,,143333000::0:1723:0
oracle_no_shelf,91,91,150000,部部システム１５０　分類,42461,152,152,55914,152,0,152,,,11,zz1,,,150000000::0::152
oracle_no_shelf,91,91,151054,　白山ワイン　山麓　７５０ｍｌ,42465,3,3,56185,3,0,3,,,11,zz1,,,151054000::0:1021:3
oracle_no_shelf,91,91,151106,　勝沼醸造　甲州　穂坂　７５０ｍｌ,42470,4,4,56151,4,0,4,,,11,zz1,,,151106000::0:1138:4
oracle_no_shelf,91,91,151115,　ＪＡ三方五湖　梅ワイン（ロゼ）　５００ｍｌ,42471,18,18,55973,18,0,18,,,11,zz1,,,151115000::0:1338:18
oracle_no_shelf,91,91,151152,　機山　スパークリング　トラディッショナル　７５０ｍｌ,42478,3,3,56186,3,0,3,,,11,zz1,,,151152000::0:1138:3
oracle_no_shelf,91,91,151153,　ＪＡ三方五湖　梅ワイン（白）　５００ｍｌ,42479,1,1,56297,1,0,1,,,11,zz1,,,151153000::0:1338:1
oracle_no_shelf,91,91,151165,　白山　霧晴　７５０ｍｌ,42481,18,18,55974,18,0,18,,,11,zz1,,,151165000::0:1021:18
oracle_no_shelf,91,91,151231,　白山ワイナリー　梅ワイン　５００ｍｌ,42483,8,8,56054,8,0,8,,,11,zz1,,,151231000::0:1021:8
