lot_id,real_stock_id,item_id,item_code,item_name,status,current_quantity,reserved_quantity,purchase_id,trade_item_id,old_floor_id,old_location_id,old_shelf,oracle_status,expected_oracle_shelf,oracle_products,patch_status,patch_message,new_location_id,created_location,replacement_reduced_qty,replacement_lot_ids,reservation_updates,picking_result_updates,shortage_updates
52104,51591,221715,221715,　森永　白銀北海道牛乳１Ｌ,ACTIVE,5,0,283,11838,,327,Z00,single_oracle_shelf,AY0000,221715000:AY0000:0:1171:0,planned,,472,,0,,0,0,0
52518,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,5,0,110,12956,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52256,51831,112788,112788,　福千歳冷酒３００ｍｌ,ACTIVE,4,0,328,12167,,327,Z00,single_oracle_shelf,G05402,112788000:G05402:0:1512:0,planned,,,yes,0,,0,0,0
56152,44216,118713,118713,　初孫生もと純米本辛口　魔斬１．８Ｌ（まきり）,ACTIVE,4,0,,,10,327,Z00,oracle_no_shelf,,118713000::0:1761:4,skipped,oracle_no_shelf,,,0,,0,0,0
52391,51846,119116,119116,　明乃鶴　本醸造７２０ｍｌ,ACTIVE,4,0,362,12492,,327,Z00,oracle_no_shelf,,119116000::0:1834:0,skipped,oracle_no_shelf,,,0,,0,0,0
56137,27410,123908,123908,　２０°西の星１．８Ｌ（麦）,ACTIVE,4,0,,,10,327,Z00,oracle_no_shelf,,123908000::0:1330:4,skipped,oracle_no_shelf,,,0,,0,0,0
52196,50417,153755,153755,　バローネ　コルナッキア　トレッビアーノダブルッツォ　７５０ｍｌ,ACTIVE,-4,0,309,12099,,327,Z00,oracle_no_shelf,,153755000::0:1513:3,skipped,oracle_no_shelf,,,0,,0,0,0
56129,21685,154154,154154,　エゴット　メルロサンジョベーゼ　３Ｌ,ACTIVE,4,0,,,10,327,Z00,oracle_no_shelf,,154154000::0:1226:4,skipped,oracle_no_shelf,,,0,,0,0,0
56161,51585,210518,210518,　ネスレ　特選ココア　ミルク仕立て７５０ｇ,ACTIVE,4,0,,,10,327,Z00,oracle_no_shelf,,210518000::0:1069:0,skipped,oracle_no_shelf,,,0,,0,0,0
56138,27560,210895,210895,　雜賀　ノンアルコール柚　ロックンユズ　７２０ｍｌ,ACTIVE,4,0,,,10,327,Z00,oracle_no_shelf,,210895000::0:1927:4,skipped,oracle_no_shelf,,,0,,0,0,0
56149,40724,231608,231608,　Ｓ＆Ｂ　金沢風カツカレーソース３Ｋｇ,ACTIVE,4,0,,,10,327,Z00,oracle_no_shelf,,231608000::0:1073:4,skipped,oracle_no_shelf,,,0,,0,0,0
56162,51873,251031,251031,　アサヒ　スタイルバランス　和梨サワー３５０ｍｌ,ACTIVE,4,0,,,10,327,Z00,oracle_no_shelf,,251031000::0:1021:0|251031900::::0,skipped,oracle_no_shelf,,,0,,0,0,0
56160,51554,284105,284105,　岡田屋製菓　お徳用えびせんミックス２１０ｇ,ACTIVE,4,0,,,10,327,Z00,oracle_no_shelf,,284105000::0:1916:0,skipped,oracle_no_shelf,,,0,,0,0,0
51926,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,4,0,32,11450,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53227,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,4,0,333,26349,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
51253,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,19,1884,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52485,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,103,12823,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52537,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,114,12981,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53069,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,275,16014,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
54937,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,617,50281,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
54960,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,627,50315,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
55009,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,650,50420,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
55168,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,673,51170,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
55207,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,684,51234,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
55317,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,715,51397,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
56357,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,4,0,872,52871,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
51581,51634,10001,10001,　仕入経費（仕入送料）　外税,ACTIVE,3,0,149,9572,,327,Z00,oracle_item_not_found,,,skipped,oracle_item_not_found,,,0,,0,0,0
52421,51634,10001,10001,　仕入経費（仕入送料）　外税,ACTIVE,3,0,374,12647,,327,Z00,oracle_item_not_found,,,skipped,oracle_item_not_found,,,0,,0,0,0
51327,51573,112692,112692,　舞美人　純米吟醸７２０ｍｌ,ACTIVE,3,0,98,2105,,327,Z00,oracle_no_shelf,,112692000::0:1536:0,skipped,oracle_no_shelf,,,0,,0,0,0
51080,51503,118918,118918,　菊水　菊水の純米酒７２０ｍｌ,ACTIVE,3,0,31,813,,327,Z00,oracle_no_shelf,,118918000::0:1330:0,skipped,oracle_no_shelf,,,0,,0,0,0
51051,51492,121043,121043,　２５°宝　純７２０ｍｌ,ACTIVE,3,0,13,660,,327,Z00,oracle_no_shelf,,121043000::0:1202:0,skipped,oracle_no_shelf,,,0,,0,0,0
56191,44286,152145,152145,　ＬＬ　シモネ　フェブル　シャブリ７５０ｍｌ,ACTIVE,3,0,,,10,327,Z00,oracle_no_shelf,,152145000::0:1002:3,skipped,oracle_no_shelf,,,0,,0,0,0
52201,50417,153755,153755,　バローネ　コルナッキア　トレッビアーノダブルッツォ　７５０ｍｌ,ACTIVE,3,0,311,12104,,327,Z00,oracle_no_shelf,,153755000::0:1513:3,skipped,oracle_no_shelf,,,0,,0,0,0
52110,51624,154179,154179,×デュモル　シャルドネ　ハイランド　ディヴァイド７５０ｍｌ,ACTIVE,3,0,284,11852,,327,Z00,oracle_no_shelf,,154179000::0:1718:0,skipped,oracle_no_shelf,,,0,,0,0,0
56170,25602,155400,155400,　ロータリ　タレン　ブリュット　ロゼ　７５０ｍｌ,ACTIVE,3,0,,,10,327,Z00,oracle_no_shelf,,155400000::0:1138:3,skipped,oracle_no_shelf,,,0,,0,0,0
52113,51627,156589,156589,　タリー　シャルドネ　サンルイス　オビスポコースト　７５０ｍｌ,ACTIVE,3,0,284,11855,,327,Z00,oracle_no_shelf,,156589000::0:1718:0,skipped,oracle_no_shelf,,,0,,0,0,0
56195,51556,157137,157137,　シャトー　オーブランダ　７５０ｍｌ,ACTIVE,3,0,,,10,327,Z00,oracle_no_shelf,,157137000::0:1304:0,skipped,oracle_no_shelf,,,0,,0,0,0
55119,52508,210310,210310,　大黒屋　酎割　巨峰１Ｌ瓶,ACTIVE,3,0,680,50844,10,327,Z00,oracle_no_shelf,,210310000::0:1330:0,skipped,oracle_no_shelf,,,0,,0,0,0
56198,51739,221277,221277,　トーレ・デ・ヌニエズ　ハモンセラーノ１４ヶ月熟成６０ｇ,ACTIVE,3,0,,,10,327,Z00,oracle_no_shelf,,221277000::0:1050:0,skipped,oracle_no_shelf,,,0,,0,0,0
56196,51728,221859,221859,　協同インターナショナル　モモマイルド生ハム切り落とし１２０ｇ,ACTIVE,3,0,,,10,327,Z00,single_oracle_shelf,AY0000,221859000:AY0000:0:1626:0,planned,,472,,0,,0,0,0
56188,42575,245067,245067,　ギアアンチョビペースト６０ｇ,ACTIVE,3,0,,,10,327,Z00,oracle_no_shelf,,245067000::0:1564:3,skipped,oracle_no_shelf,,,0,,0,0,0
55121,52510,250039,250039,　大黒屋　酎割うめ１Ｌ,ACTIVE,3,0,680,50846,10,327,Z00,oracle_no_shelf,,250039000::0:1330:0,skipped,oracle_no_shelf,,,0,,0,0,0
55122,52511,250044,250044,　大黒屋　酎割　青りんご１Ｌ,ACTIVE,3,0,680,50847,10,327,Z00,oracle_no_shelf,,250044000::0:1330:0,skipped,oracle_no_shelf,,,0,,0,0,0
55123,52512,250048,250048,　大黒屋　酎割カシス１Ｌ,ACTIVE,3,0,680,50848,10,327,Z00,oracle_no_shelf,,250048000::0:1330:0,skipped,oracle_no_shelf,,,0,,0,0,0
56197,51738,261194,261194,　ジェラールセレクション　ブルーチーズ１２５ｇ,ACTIVE,3,0,,,10,327,Z00,single_oracle_shelf,AY0000,261194000:AY0000:0:1542:0,planned,,472,,0,,0,0,0
51953,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,3,0,46,11485,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53015,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,3,0,252,15950,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53216,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,3,0,329,26315,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53714,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,3,0,428,27480,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53925,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,3,0,510,27785,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
54001,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,3,0,548,27861,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
55022,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,3,0,657,50467,10,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
55646,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,3,0,790,51873,10,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
51959,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,50,11501,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52743,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,142,14122,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52819,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,159,14222,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52848,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,-3,0,172,14260,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53039,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,263,15984,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53181,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,313,26277,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53355,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,352,26516,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53362,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,356,26523,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53584,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,385,26958,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53661,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,400,27394,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53812,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,448,27597,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53843,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,468,27692,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53850,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,471,27701,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
55178,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,676,51193,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
55236,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,689,51264,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
55351,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,728,51432,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
55708,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,810,51954,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
56366,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,3,0,875,52881,10,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53071,35767,722030,722030,　空容器　ボンベ５Ｋｇ,ACTIVE,3,0,275,16016,,327,Z00,oracle_no_shelf,,722030000::0:0000:242,skipped,oracle_no_shelf,,,0,,0,0,0
55648,35767,722030,722030,　空容器　ボンベ５Ｋｇ,ACTIVE,3,0,790,51875,10,327,Z00,oracle_no_shelf,,722030000::0:0000:242,skipped,oracle_no_shelf,,,0,,0,0,0
52250,51827,112143,112143,　福千歳上撰１．８Ｌ,ACTIVE,2,0,328,12161,,327,Z00,oracle_no_shelf,,112143000::0:1512:0,skipped,oracle_no_shelf,,,0,,0,0,0
56115,37352,112294,112294,　小浜酒造上撰わかさ１．８Ｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,112294000::0:1694:5|112294800::::5|112294900::::5,skipped,oracle_no_shelf,,,0,,0,0,0
51328,51574,112864,112864,　舞美人山廃純米酒７２０ｍｌ,ACTIVE,2,0,98,2106,,327,Z00,oracle_no_shelf,,112864000::0:1536:0,skipped,oracle_no_shelf,,,0,,0,0,0
56223,44205,118412,118412,　神泉　純米大吟醸１．８Ｌ（箱無し）,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,118412000::0:1021:2,skipped,oracle_no_shelf,,,0,,0,0,0
51329,51575,119093,119093,　舞美人　山廃純米　無濾過生原酒　ｓａｎＱ７２０ｍｌ,ACTIVE,2,0,98,2107,,327,Z00,single_oracle_shelf,AW0000,119093000:AW0000:0:1536:0,planned,,471,,0,,0,0,0
56229,46057,119576,119576,　花垣　純米大吟醸３００ｍｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,119576000::0:1370:2,skipped,oracle_no_shelf,,,0,,0,0,0
52404,51853,132247,132247,　ノアーズ　ミル　７５０ｍｌ（正規）,ACTIVE,2,0,366,12517,,327,Z00,single_oracle_shelf,Q00000,132247000:Q00000:0:1380:0,planned,,2495,,0,,0,0,0
56245,52108,149365,149365,　オハラズ　フィフティファースト　ステイトＩＰＡ３３０ｍｌ瓶,ACTIVE,2,0,,,10,327,Z00,single_oracle_shelf,W06112,149365000:W06112:0:1021:0,planned,,,yes,0,,0,0,0
56232,48241,152836,152836,　アリウェン　レセルヴァ　カベルネソービニヨン　７５０ｍｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,152836000::0:1004:2,skipped,oracle_no_shelf,,,0,,0,0,0
56199,21668,153893,153893,　アリウェン　レセルヴァ　ピノノワール　７５０ｍｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,153893000::0:1004:2,skipped,oracle_no_shelf,,,0,,0,0,0
56200,21669,153894,153894,　アリウェン　レセルヴァ　シャルドネ　７５０ｍｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,153894000::0:1004:2,skipped,oracle_no_shelf,,,0,,0,0,0
52111,51625,154180,154180,×クロ　アンリ　プティ　クロ　ソービニヨン　ブラン７５０ｍｌ,ACTIVE,2,0,284,11853,,327,Z00,oracle_no_shelf,,154180000::0:1718:0,skipped,oracle_no_shelf,,,0,,0,0,0
56202,21724,155005,155005,　ロジャーグラート　カヴァ　グランキュヴェ　７５０ｍｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,155005000::0:1004:2,skipped,oracle_no_shelf,,,0,,0,0,0
52112,51626,155546,155546,　クローヴァーヒル　ピレネーズ　７５０ｍｌ,ACTIVE,2,0,284,11854,,327,Z00,oracle_no_shelf,,155546000::0:1718:0,skipped,oracle_no_shelf,,,0,,0,0,0
56209,27468,155743,155743,　ヴーヴ　デュ　ヴェルネ　ロゼ７５０ｍｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,155743000::0:1138:2,skipped,oracle_no_shelf,,,0,,0,0,0
52114,51628,158717,158717,　オーボンクリマ　シャルドネ　ニュイブランシュ　’２０　７５０ｍｌ,ACTIVE,2,0,284,11856,,327,Z00,oracle_no_shelf,,158717000::0:1718:0,skipped,oracle_no_shelf,,,0,,0,0,0
56241,51753,171951,171951,　梅乃宿　あらごしジンジャー　７２０ｍｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,171951000::0:1851:0,skipped,oracle_no_shelf,,,0,,0,0,0
56246,52295,183039,183039,　キリン　檸檬酒５００ｍｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,183039000::0:1330:0,skipped,oracle_no_shelf,,,0,,0,0,0
55120,52509,210311,210311,　大黒屋酎割　ゆず１Ｌ瓶,ACTIVE,2,0,680,50845,10,327,Z00,oracle_no_shelf,,210311000::0:1330:0,skipped,oracle_no_shelf,,,0,,0,0,0
51355,51585,210518,210518,　ネスレ　特選ココア　ミルク仕立て７５０ｇ,DEPLETED,2,0,101,2184,,327,Z00,oracle_no_shelf,,210518000::0:1069:0,skipped,oracle_no_shelf,,,0,,0,0,0
56243,52098,211792,211792,　ＡＢインベブ　ヒューガルデン　ゼロ３３０ｍｌ,ACTIVE,2,0,,,10,327,Z00,single_oracle_shelf,Q00000,211792000:Q00000:0:1202:0|211792100::::0|211792900::::0,planned,,2495,,0,,0,0,0
56239,51726,221358,221358,　しいの食品　たこわさび８０ｇ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,221358000::0:1560:0,skipped,oracle_no_shelf,,,0,,0,0,0
52100,51590,244062,244062,　森永　フレッシュＣ３８％１Ｌ,ACTIVE,2,0,282,11821,,327,Z00,single_oracle_shelf,AY0000,244062000:AY0000:0:1171:0,planned,,472,,0,,0,0,0
56242,52097,251064,251064,　ＡＢインベブ　コロナ　セロ　缶３３０ｍｌ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,251064000::0:1202:0,skipped,oracle_no_shelf,,,0,,0,0,0
53436,51840,262270,262270,　月島　ラブール５００ｇ,ACTIVE,2,0,488,26759,,327,Z00,single_oracle_shelf,AY0000,262270000:AY0000:0:1171:0,planned,,472,,0,,0,0,0
56244,52102,286119,286119,　ＪＡめむろ　十勝産シューストリングポテト８００ｇ,ACTIVE,2,0,,,10,327,Z00,oracle_no_shelf,,286119000::0:1626:0,skipped,oracle_no_shelf,,,0,,0,0,0
51960,35762,722020,722020,　空容器　ビール樽７Ｌ,ACTIVE,2,0,50,11502,,327,Z00,oracle_no_shelf,,722020000::0:1021:190,skipped,oracle_no_shelf,,,0,,0,0,0
52594,35762,722020,722020,　空容器　ビール樽７Ｌ,ACTIVE,2,0,117,13726,,327,Z00,oracle_no_shelf,,722020000::0:1021:190,skipped,oracle_no_shelf,,,0,,0,0,0
53148,35762,722020,722020,　空容器　ビール樽７Ｌ,ACTIVE,2,0,299,16103,,327,Z00,oracle_no_shelf,,722020000::0:1021:190,skipped,oracle_no_shelf,,,0,,0,0,0
55642,35762,722020,722020,　空容器　ビール樽７Ｌ,ACTIVE,2,0,788,51867,10,327,Z00,oracle_no_shelf,,722020000::0:1021:190,skipped,oracle_no_shelf,,,0,,0,0,0
51256,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,20,1887,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53073,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,277,16018,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53351,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,350,26503,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53652,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,394,27380,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53679,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,411,27433,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53832,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,459,27655,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
53945,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,521,27805,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
54007,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,551,27867,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
54099,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,603,27974,10,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
54107,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,605,27982,,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
55017,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,655,50449,10,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
55206,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,683,51233,10,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
55596,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,779,51743,10,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
55709,35764,722022,722022,　空容器　ビール樽１５Ｌ,ACTIVE,2,0,810,51955,10,327,Z00,oracle_no_shelf,,722022000::0:1021:494,skipped,oracle_no_shelf,,,0,,0,0,0
51243,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,14,1871,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
51949,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,44,11481,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
51955,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,47,11497,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
51961,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,51,11509,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52459,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,93,12764,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52509,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,106,12947,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52521,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,111,12959,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52528,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,112,12967,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52820,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,160,14223,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52836,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,166,14244,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52839,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,168,14247,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
52842,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,169,14250,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53176,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,310,26272,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53229,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,334,26351,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
53278,35766,722024,722024,　空容器　ビール樽２０Ｌ,ACTIVE,2,0,338,26415,,327,Z00,oracle_no_shelf,,722024000::0:1021:1201,skipped,oracle_no_shelf,,,0,,0,0,0
