status,message,real_stock_id,item_id,item_code,item_name,current_quantity,reserved_quantity,parent_available,pickable_available,missing_pickable_qty,patch_lot_id,patch_lot_location_id,pickable_current,missing_current_qty,patch_lot_current_before,patch_lot_reserved_before,patch_qty
updated,,12331,147003,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,1389,0,1389,835,554,12331,14,835,554,835,0,554
updated,,12319,145060,145060,　アサヒ　スタイルフリー　トリプルゼロ３５０ｍｌ,741,0,741,411,330,12319,14,411,330,411,0,330
updated,,432,147084,147084,　サントリー　金麦　糖質ｏｆｆ３５０ｍｌ,684,0,684,455,229,432,14,455,229,455,0,229
updated,,11594,142908,142908,　アサヒ　新・スーパードライ　生ジョッキ缶３４０ｍｌ,572,0,572,382,190,11594,14,382,190,382,0,190
updated,,441,147213,147213,　キリン　のどごし　ＺＥＲＯ３５０ｍｌ,700,0,700,517,183,441,14,517,183,517,0,183
updated,,11568,142627,142627,　キリン　晴れ風３５０ｍｌ,474,0,474,306,168,11568,14,306,168,306,0,168
updated,,12300,143074,143074,◎サッポロ　黒ラベル　３５０ｍｌ,720,0,720,552,168,12300,14,552,168,552,0,168
updated,,9294,141019,141019,◎アサヒ　スーパードライ　大瓶６３３ｍｌ,492,0,492,384,108,9294,14,384,108,384,0,108
updated,,12332,147004,147004,　キリン　麒麟淡麗グリーンラベル５００ｍｌ,205,0,205,112,93,12332,14,112,93,112,0,93
updated,,11565,142543,142543,　サントリー　生ビール３５０ｍｌ,624,0,624,537,87,11565,14,537,87,537,0,87
updated,,12334,147043,147043,　アサヒ　スタイルフリー３５０ｍｌ,693,0,693,610,83,12334,14,610,83,610,0,83
updated,,14465,211260,211260,　サントリー　オールフリー３３４ｍｌ小瓶,134,0,134,76,58,14465,14,76,58,76,0,58
updated,,9295,141020,141020,◎アサヒ　スーパードライ　中瓶５００ｍｌ,219,0,219,165,54,9295,14,165,54,165,0,54
updated,,11608,143037,143037,◎キリンラガー５００ｍｌ,145,0,145,98,47,11608,14,98,47,98,0,47
updated,,440,147204,147204,　きらやか麦　糖質７０％オフ３５０ｍｌ,142,0,142,96,46,440,14,96,46,96,0,46
updated,,11560,142404,142404,　サントリー　パーフェクトサントリービール３５０ｍｌ,430,0,430,386,44,11560,14,386,44,386,0,44
updated,,11617,184068,184068,　キリン　のどごし＜生＞　５００ｍｌ,177,0,177,133,44,11617,14,133,44,133,0,44
updated,,12298,143060,143060,◎キリン　一番搾り５００ｍｌ,169,0,169,126,43,12298,14,126,43,126,0,43
updated,,4373,122998,122998,　２５°つるつるいっぱい２Ｌ（麦）パック,53,0,53,22,31,4373,14,22,31,22,0,31
updated,,9305,141049,141049,◎サッポロ　黒ラベル　中瓶５００ｍｌ,39,0,39,19,20,9305,14,19,20,19,0,20
updated,,10054,141060,141060,　キリン　クラシックラガー　中瓶５００ｍｌ,55,0,55,37,18,10054,14,37,18,37,0,18
updated,,2815,122279,122279,○２５°いいちこ（麦）パック１．８Ｌ,106,0,106,91,15,2815,14,91,15,91,0,15
updated,,13052,221797,221797,　早崎商店　オーロラ印の味付たら　№３００４０ｇ,15,0,15,9,6,13052,14,9,6,9,0,6
updated,,12308,143142,143142,　アサヒスーパードライ　生樽１９Ｌ,13,0,13,7,6,12308,14,7,6,7,0,6
updated,,6057,123874,123874,　２５°本格芋焼酎　さつま響ペット５Ｌ（芋）,5,0,5,1,4,6057,14,1,4,1,0,4
updated,,6784,131427,131427,　越ノ忍　ブレンデッド　黒　７００ｍｌ,7,0,7,3,4,6784,14,3,4,3,0,4
updated,,13023,221507,221507,　早崎商店　鯖のへしこ　お刺身用,6,0,6,2,4,13023,14,2,4,2,0,4
updated,,12309,143166,143166,　キリン　一番搾り　生樽７Ｌ　,7,0,7,3,4,12309,14,3,4,3,0,4
skipped,"no active NULL/NULL pickable lot",52277,112789,112789,　花垣生貯蔵酒（本醸造）３００ｍｌ,3,0,3,0,3,,,0,3,,,3
updated,,13002,221312,221312,　越前水産さばのへしこ４５０ｇ,4,0,4,1,3,13002,14,1,3,1,0,3
updated,,1894,121079,121079,○２５°いいちこ（麦）スーパー７２０ｍｌ,7,0,7,6,1,1894,14,6,1,6,0,1
updated,,8518,171174,171174,　アサヒ　ブラックニッカクリアブレンドハイボール樽詰１０Ｌ,4,0,4,3,1,8518,14,3,1,3,0,1
updated,,6830,158372,158372,　コノスル　カベルネソービニヨン　３７５ｍｌ,2,0,2,1,1,6830,14,1,1,1,0,1
updated,,14114,450034,450034,　ＬＩＮＥ１００円クーポン,6,0,6,5,1,14114,14,5,1,5,0,1
updated,,5255,123116,123116,　２５°魔界への誘い（芋）７２０ｍｌ,3,0,3,2,1,5255,14,2,1,2,0,1
updated,,5254,123115,123115,　２５°魔界への誘い（芋）１．８Ｌ,4,0,4,3,1,5254,14,3,1,3,0,1
