real_stock_id	warehouse_id	item_id	item_code	item_name	current_quantity	reserved_quantity	parent_available_qty	lot_pickable_qty	missing_qty	reason	default_location_status	default_location_code	z00_code	z00_flags	z00_floor_id
44927	9	210586	210586	　ミツウロコ　四季の恵み　天然水２Ｌ	79	0	79	54	25	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	13
40528	91	112819	112819	　関西　佳撰　生貯蔵酒３００ｍｌ	25	0	25	0	25	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
51795	21	118645	118645	　稲穂の舞　大吟醸　濃醇１７度７２０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	4
44254	91	119345	119345	　完売　永平寺白龍　ドラゴンウォーター　うすにごりミルキー７２０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
38976	91	159008	159008	×プレザンス　カベルネソーヴィニヨン　７５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
42509	91	171124	171124	　若狭三方ビバレッジ　ＢＥＮＩＣＨＵ１７°　ＯＵＴ　ＤＯＯＲ２００ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	YX-0-000	Z-0-0	3	10
50425	91	181372	181372	　サントリー　ほろよい　青いサワー３５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
21761	91	184587	184587	　キリン　氷結　ウメ　５００ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
27574	91	211073	211073	　コカコーラコカコーラ　瓶１９０ｍｌ	1721	24	1697	1673	24	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	L-06-101	Z-0-0	3	10
27576	91	211075	211075	　サントリー　ペプシ生　ＢＩＧ　ＣＯＬＡ６００ｍｌペット	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
31655	91	211682	211682	　サントリー　ペプシコーラ（業務用）３３０ｍｌＰＥＴ	166	0	166	142	24	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	P-15-101	Z-0-0	3	10
35720	91	215017	215017	　サントリー　烏龍茶　缶３４０ｇ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
35731	91	215086	215086	　アサヒ　旨みの日本茶６００ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
46246	91	251040	251040	　アサヒ　ウィルキンソン　タグソバー　レモンジンジャー３５０ｍｌ	24	0	24	0	24	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
48138	71	147081	147081	　キリン　本麒麟５００ｍｌ	23	0	23	0	23	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	7
19841	1	184099	184099	　タカラ　カンチューハイ　レモン　２５０ｍｌ	94	0	94	72	22	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	2
39440	9	143037	143037	◎キリンラガー５００ｍｌ	122	0	122	100	22	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	13
1571	3	142368	142368	　キリン　一番搾り　糖質ゼロ３５０ｍｌ	370	0	370	349	21	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	17
51521	21	131390	131390	　ニッカ　竹鶴ピュアモルト　１００ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	4
40167	21	132786	132786	　アランモルト　１０年　ミニセレクション　１００ｍｌ	25	0	25	4	21	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	4
51523	21	132926	132926	　アードベッグ　１０年　ミニセレクション　１００ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	4
51522	21	132939	132939	　ボウモア１２年　ミニセレクション　１００ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	4
51528	71	184144	184144	　サントリー　金麦３５０ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	7
23708	91	155253	155253	　ラシャス　ポワレフレッシュ　７５０ｍｌ	21	0	21	0	21	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
744	3	141026	141026	○キリン　クラシックラガー　大瓶６３３ｍｌ	140	0	140	120	20	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	17
9305	4	141049	141049	◎サッポロ　黒ラベル　中瓶５００ｍｌ	39	0	39	19	20	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	14
35936	8	141026	141026	○キリン　クラシックラガー　大瓶６３３ｍｌ	40	0	40	20	20	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	5
28391	10	185054	185054	　キリン　ホワイトホース　ハイボール３５０ｍｌ	20	0	20	0	20	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	15
29559	91	156631	156631	×カリテラ　レゼルヴァ　シャルドネ　７５０ｍｌ	20	0	20	0	20	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
29581	91	156763	156763	×カリテラ　レセルヴァ　シャルドネ　３７５ｍｌ	20	0	20	0	20	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
50428	91	182012	182012	　チョーヤ　梅酒　プラＱ　１６０ｍｌ	20	0	20	0	20	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
49600	11	141060	141060	　キリン　クラシックラガー　中瓶５００ｍｌ	78	0	78	59	19	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	6
33697	91	157751	157751	　カステルカンブラス　白　７５０ｍｌ	19	0	19	0	19	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
4205	3	184658	184658	　キリン　氷結　レモン３５０ｍｌ	286	0	286	268	18	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	17
9868	3	215438	215438	　エクシードＮＥＯ　緑茶５００ｍｌ	247	0	247	229	18	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	17
10054	4	141060	141060	　キリン　クラシックラガー　中瓶５００ｍｌ	55	0	55	37	18	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	14
42471	91	151115	151115	　ＪＡ三方五湖　梅ワイン（ロゼ）　５００ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
42481	91	151165	151165	　白山　霧晴　７５０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
44262	91	151382	151382	　白山ワイン　ｄａｎｄａｎ　ロゼ　３６０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
46142	91	152670	152670	　ベンド　シャルドネ　７５０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25603	91	155406	155406	　アンジュエール　白　７５０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
33691	91	157659	157659	　カステルカンブラス　赤　７５０ｍｌ	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
44363	91	171751	171751	　富久駒一筆啓上　柚子の酒５００ｍｌ（ケース無し）	18	0	18	0	18	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
48331	91	173015	173015	　白鹿　酒蔵割烹酒パック２Ｌ	18	0	18	0	18	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
48344	91	181033	181033	　万上　本みりん　割烹　１．８Ｌ	18	0	18	0	18	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
23745	91	210000	210000	部システム ２１０ 	18	0	18	0	18	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
42125	21	141026	141026	○キリン　クラシックラガー　大瓶６３３ｍｌ	55	0	55	38	17	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	4
23593	91	122895	122895	　２５°本格芋焼酎　伊七郎　１．８Ｌ	17	0	17	0	17	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
23685	91	155166	155166	　サントリー　ポンパドール　ライチ　７５０ｍｌ	17	0	17	0	17	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
39025	91	224051	224051	　一乃谷　日本酒仕込み　いかそうめん３２ｇ	47	0	47	30	17	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	YX-0-000	Z-0-0	3	10
3350	3	143244	143244	　サントリー　プレミアムモルツ３５０ｍｌ	198	0	198	182	16	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	17
3397	3	184233	184233	　タカラ　焼酎ハイボール　レモン３５０ｍｌ	483	0	483	467	16	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	17
25564	91	123569	123569	　２５°いいちこ　深薫１．８Ｌ（麦）	16	0	16	0	16	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
42489	91	151258	151258	　メルシャン　ビストロ　ボックス　赤パック　１．８Ｌ	16	0	16	0	16	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
46110	91	152380	152380	×カルベ　メドック　赤　３７５ｍｌ	16	0	16	0	16	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
18442	1	286557	286557	　鮮魚丸松　超大型バナメイエビ　むきえび５００ｇ	16	0	16	1	15	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	2
23109	21	116013	116013	　無冠盃辛口パック３Ｌ	41	0	41	26	15	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	4
35587	91	111897	111897	　大関ワンカップミニ１００ｍｌ	15	0	15	0	15	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
50334	91	122264	122264	　２０°わんこペット２．７Ｌ（麦）	15	0	15	0	15	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
50403	91	153595	153595	×サンタヘレナ　シグロ　カベルネソービニヨン　３７５ｍｌ	15	0	15	0	15	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
38974	91	158973	158973	　ベンド　カベルネソービニヨン　７５０ｍｌ	15	0	15	0	15	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
33724	91	213111	213111	　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ	2344	24	2320	2305	15	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	L-04-101	Z-0-0	3	10
39026	91	224052	224052	　花垣　日本酒仕込み　炙りえいひれ２５ｇ	65	0	65	50	15	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	YX-0-000	Z-0-0	3	10
39030	91	224273	224273	　丸味食品　７種のミックスナッツ５００ｇ	15	0	15	0	15	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
40911	8	114018	114018	◎白鶴まる　パック２Ｌ	42	0	42	28	14	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	5
38894	91	112539	112539	　永平寺白龍　純米酒７２０ｍｌ	14	0	14	0	14	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
21717	91	154749	154749	　ドメーヌ　フランソワ　ヴィラール　ヴィオニエ　７５０ｍｌ	14	0	14	0	14	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
42532	91	171237	171237	　梅乃宿　甘くておいしいキャロット＆オレンジ１．８Ｌ	14	0	14	0	14	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
44368	91	171764	171764	　富久駒　一筆啓上　梅の酒５００ｍｌ（ケース無し）	14	0	14	0	14	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
23993	8	123247	123247	　２５°なごみ香１．８Ｌ（麦）	15	0	15	2	13	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	5
44242	91	119168	119168	　雲乃井　純米吟醸生貯　東雲３００ｍｌ	13	0	13	0	13	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25555	91	123488	123488	×２５°金黒９００ｍｌ（芋）	13	0	13	0	13	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
42493	91	151350	151350	　白山ワイナリー　Ｄｓｔｙｌｅ　７２０ｍｌ	13	0	13	0	13	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25607	91	155411	155411	　アンジュエール　ロゼ　７５０ｍｌ	13	0	13	0	13	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
52085	2	142677	142677	　ＯＵＲ　ＢＲＥＷＩＮＧ　ホッピー・アワー３６５ｍｌ缶	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	8
52121	11	117010	117010	○合成酒旗揚げパック１．８Ｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	6
38226	11	155355	155355	　カビッキオーリ　ランブルスコ　ロッソ　ドルチェ　７５０ｍｌ	27	0	27	15	12	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	6
51796	21	118660	118660	　稲穂の舞　大吟醸　濃醇１７度１．８Ｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	4
51758	22	112779	112779	　黒龍　大吟醸１．８Ｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	3
37369	91	112411	112411	　小浜酒造純米わかさ７２０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
46084	91	119731	119731	　雲乃井　純米大吟醸　瑞雲７２０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
25540	91	123429	123429	　２５°黒丸　黒７２０ｍｌ（芋）	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
29508	91	131530	131530	　御岳蒸留所　日置　Ｈｉｏｋｉ　１．８Ｌ瓶	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
42490	91	151268	151268	　白山ワイン　梅スパークリング　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
42494	91	151361	151361	　能登ワイン　ヤマソーヴィニヨン　７２０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
42496	91	151370	151370	　能登ワイン　ヤマソービニヨン　３６０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
46132	91	152512	152512	　レニャー　シャブリ　サンピエール　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
50416	91	153744	153744	　デロー　レゼルヴ　赤　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25593	91	155346	155346	　サントリー　ポンパドール　ストロベリー　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25613	91	155455	155455	×ネブリナ　スパークリング　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25627	91	155569	155569	　ニコラ　フィアット　ロゼ　ファースト　ブルーム　オブ　サクラ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
29560	91	156639	156639	　シャプティエ　コートデュローヌ　ルージュ　ペルルーシュ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
31606	91	156889	156889	　アルベールビショー　ブルゴーニュシャルドネ　ＶＶ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
38995	91	159131	159131	　ドメーヌ　ラ　ガルレ　フェランダ　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
38997	91	159137	159137	　シャトー　ダイギルケール　７５０ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
51470	91	171880	171880	　梵　ゆずリキュール５００ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
51541	91	181021	181021	　宝　本みりん　ペット　１Ｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
21793	91	185196	185196	　サントリー　こだわり酒場のレモンサワー５００ｍｌ	52	0	52	40	12	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	G-02-204	Z-0-0	3	10
51493	91	212087	212087	　大塚　ポカリスエット　イオンウォーター９００ｍｌ	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
40716	91	231511	231511	　直源　丸庄印　醤油１．８Ｌペット	12	0	12	0	12	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
23796	91	471012	471012	　越の鷹　７２０ｍｌ　共通カートン１枚	12	0	12	0	12	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
17629	1	131074	131074	　ウィスキー　岳　７００ｍｌ	15	0	15	4	11	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	2
51761	22	112597	112597	　黒龍　純吟　いっちょらい７２０ｍｌ	11	0	11	0	11	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	3
51599	71	143004	143004	◎キリン麒麟淡麗＜生＞３５０ｍｌ	11	0	11	0	11	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	7
48124	71	143085	143085	　サッポロ　エビス３５０ｍｌ	595	0	595	584	11	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	7
48126	71	143244	143244	　サントリー　プレミアムモルツ３５０ｍｌ	583	0	583	572	11	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	7
38934	91	112785	112785	　游　芳醇超辛口　番外山田錦７２０ｍｌ（白龍）	11	0	11	0	11	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
44272	91	151688	151688	　マンズワイン　酵母の泡　甲州　３６０ｍｌ	11	0	11	0	11	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
48246	91	152876	152876	　ウィリアムフェーブル　シャブリ　３７５ｍｌ	11	0	11	0	11	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25630	91	155586	155586	　ベルエポック　’１６　７５０ｍｌ	11	0	11	0	11	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
38978	91	159013	159013	　プレミオ　モンテプルチアーノ　ダブルッツォ　７５０ｍｌ	11	0	11	0	11	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
21792	91	185195	185195	　サントリー　こだわり酒場のレモンサワー３５０ｍｌ	11	0	11	0	11	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	F-07-205	Z-0-0	3	10
17018	1	122280	122280	○２０°いいちこ（麦）パック１．８Ｌ	18	0	18	8	10	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	2
51619	1	246316	246316	　鮮魚丸松　北海道産　水タコ足１本	10	0	10	0	10	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	2
51515	3	221797	221797	　早崎商店　オーロラ印の味付たら　№３００４０ｇ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	17
51516	8	221797	221797	　早崎商店　オーロラ印の味付たら　№３００４０ｇ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	5
51517	10	221797	221797	　早崎商店　オーロラ印の味付たら　№３００４０ｇ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	15
51518	11	221507	221507	　早崎商店　鯖のへしこ　お刺身用	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	6
51762	22	112645	112645	　黒龍　吟醸　いっちょらい１．８Ｌ	10	0	10	0	10	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	3
23545	71	185021	185021	　アサヒ　Ｏｆｆ（オフ）３５０ｍｌ缶	64	0	64	54	10	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	7
35572	91	111218	111218	　菊正宗上撰生貯蔵酒３００ｍｌ（段ボ－ル）	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
40542	91	112956	112956	　一本義　辛口純米酒１．８Ｌ	44	27	17	7	10	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	D-06-102	Z-0-0	3	10
25535	91	123390	123390	　２５°田苑　金ラベル９００ｍｌ（麦）	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
33633	91	141039	141039	　サッポロ　黒ラベル　小瓶３３４ｍｌ	160	0	160	150	10	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	D-05-101	Z-0-0	3	10
23676	91	155110	155110	　マルティーニ　アスティ　７５０ｍｌ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25610	91	155434	155434	　マム　グラン　コルドン　ロゼ７５０ｍｌ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25634	91	155621	155621	　ランソン　ホワイトラベル　セック　７５０ｍｌ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
25639	91	155650	155650	　ボッテガ　ゴールド７５０ｍｌ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
29563	91	156663	156663	　ＬＬ　シャブリ　ラ　シャンフルーフ　３７５ｍｌ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
33676	91	157557	157557	　コートデュローヌルージュ　ルプティアンデソン　７５０ｍｌ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
38996	91	159132	159132	　シャトー　ブリュンデスパーニュ　エリタージュ　７５０ｍｌ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
44365	91	171757	171757	　富久駒　一筆啓上　梅の酒５００ｍｌ（クリアケース入）	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
50477	91	184251	184251	　タカラ　焼酎ハイボール　レモン　５００ｍｌ	70	0	70	60	10	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	G-02-202	Z-0-0	3	10
31670	91	211791	211791	　ＡＢインベブ　バドワイザー　ゼロ３５５ｍｌ	10	0	10	0	10	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	Q-00-000	Z-0-0	3	10
39023	91	223506	223506	　伊藤園　ワンポット緑茶　ティーバック３０Ｐ	10	0	10	0	10	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	10
34431	10	112597	112597	　黒龍　純吟　いっちょらい７２０ｍｌ	10	0	10	1	9	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	15
22831	11	143142	143142	　アサヒスーパードライ　生樽１９Ｌ	21	0	21	12	9	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	6
36597	11	155011	155011	　カビッキオーリ　ランブルスコ　ビアンコ　７５０ｍｌ	11	0	11	2	9	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	6
51520	21	131384	131384	　サントリー響　ブレンダーズチョイス　ミニセレクション　１００ｍｌ	9	0	9	0	9	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	4
51524	21	132767	132767	　ウッドフォードリザーヴ　ミニセレクション　１００ｍｌ	9	0	9	0	9	NO_PICKABLE_LOT	NO_DEFAULT_LOCATION		Z-0-0	3	4
48115	71	142908	142908	　アサヒ　新・スーパードライ　生ジョッキ缶３４０ｍｌ	576	0	576	567	9	LOT_QTY_SHORT	HAS_DEFAULT_LOCATION	ZZ-1-100	Z-0-0	3	7
23594	91	122898	122898	×２５°長期調和熟成麦焼酎　千年華７２０ｍｌ	9	0	9	0	9	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
29517	91	132022	132022	　メーカーズマーク　１Ｌ	9	0	9	0	9	NO_PICKABLE_LOT	HAS_DEFAULT_LOCATION	ZZ-1	Z-0-0	3	10
