status,warehouse_code,warehouse_id,item_code,item_name,real_stock_id,real_current_quantity,real_available_quantity,lot_id,lot_current_quantity,lot_reserved_quantity,lot_available_quantity,purchase_id,trade_item_id,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
mismatch_single_oracle_shelf,91,91,210619,　森永　おいしい牛乳１Ｌ,52137,15,15,55065,15,0,15,653,50667,327,Z00,AY0000,AY0000,210619000:AY0000:0:1126:0
mismatch_single_oracle_shelf,91,91,210929,　日清ヨーク　十勝　のむヨーグルト９００ｇ,52138,6,6,53276,6,0,6,462,26410,327,Z00,AY0000,AY0000,210929000:AY0000:0:1126:0
mismatch_single_oracle_shelf,91,91,211792,　ＡＢインベブ　ヒューガルデン　ゼロ３３０ｍｌ,52098,2,2,56243,2,0,2,,,327,Z00,Q00000,Q00000,211792000:Q00000:0:1202:0|211792100::::0|211792900::::0
mismatch_single_oracle_shelf,91,91,212002,　エビアン５００ｍｌペット,52217,24,24,56645,24,0,24,848,53374,327,Z00,M04303,M04303,212002000::0:1085:0|212002900:M04303:::0
mismatch_single_oracle_shelf,91,91,212087,　大塚　ポカリスエット　イオンウォーター９００ｍｌ,51493,12,12,56018,12,0,12,,,327,Z00,Q00000,Q00000,212087000:Q00000:0:1202:0|212087900::::0
mismatch_single_oracle_shelf,91,91,213211,　キリン　世界のキッチンから　ソルティライチ５００ｍｌ,51835,24,24,54336,24,0,24,569,49062,327,Z00,YX0000,YX0000,213211000:YX0000:0:1330:0|213211900::::0
mismatch_single_oracle_shelf,91,91,213228,　コカコーラ　Ｑｏｏ　りんご２８０ｍｌＰＥＴ,52808,24,24,56556,24,0,24,815,53265,327,Z00,Q00000,Q00000,213228000:Q00000:0:1017:0|213228900::::0
mismatch_single_oracle_shelf,91,91,215031,　キリン　生茶　５２５ｍｌペット,51737,16,16,55986,16,0,16,,,327,Z00,Q00000,Q00000,215031000:Q00000:0:1330:0|215031100::::0|215031900::::0
mismatch_single_oracle_shelf,91,91,221715,　森永　白銀北海道牛乳１Ｌ,51591,5,5,52104,5,0,5,283,11838,327,Z00,AY0000,AY0000,221715000:AY0000:0:1171:0
mismatch_single_oracle_shelf,91,91,221859,　協同インターナショナル　モモマイルド生ハム切り落とし１２０ｇ,51728,3,3,56196,3,0,3,,,327,Z00,AY0000,AY0000,221859000:AY0000:0:1626:0
mismatch_single_oracle_shelf,91,91,222001,　久慈食品ビーフジャーキー　４Ｐ,52814,24,24,56653,24,0,24,853,53416,327,Z00,YX0000,YX0000,222001000:YX0000:0:1640:0
mismatch_single_oracle_shelf,91,91,241040,　ＭＹ　グレナデン　シロップ３００ｍｌ,52119,1,1,56343,1,0,1,,,327,Z00,Q00000,Q00000,241040000:Q00000:0:1330:0
mismatch_single_oracle_shelf,91,91,244062,　森永　フレッシュＣ３８％１Ｌ,51590,10,10,52100,2,0,2,282,11821,327,Z00,AY0000,AY0000,244062000:AY0000:0:1171:0
mismatch_single_oracle_shelf,91,91,244062,　森永　フレッシュＣ３８％１Ｌ,51590,10,10,52102,8,0,8,283,11836,327,Z00,AY0000,AY0000,244062000:AY0000:0:1171:0
mismatch_single_oracle_shelf,91,91,244095,　ナビスコ　チップスターＳ　うすしお,52156,8,8,53433,8,0,8,485,26753,327,Z00,YX0000,YX0000,244095000:YX0000:0:1127:0
mismatch_single_oracle_shelf,91,91,244147,　ナビスコ　チップスターＳ　コンソメ４５ｇ,52155,8,8,53432,8,0,8,485,26752,327,Z00,YX0000,YX0000,244147000:YX0000:0:1127:0
mismatch_single_oracle_shelf,91,91,244158,　ブルボンプチうす焼き３６ｇ,52151,10,10,53428,10,0,10,485,26748,327,Z00,Q00000,Q00000,244158000:Q00000:0:1127:0
mismatch_single_oracle_shelf,91,91,244187,　ブルボンプチチョコチップ６０ｇ,52157,10,10,53434,10,0,10,486,26754,327,Z00,I00000,I00000,244187000:I00000:0:1127:0|244187900::::0
mismatch_single_oracle_shelf,91,91,244328,　ナビスコ　チップスターＳ　のりしお,52154,8,8,53431,8,0,8,485,26751,327,Z00,YX0000,YX0000,244328000:YX0000:0:1127:0
mismatch_single_oracle_shelf,91,91,244444,　朝日のり　酒屋さんが選んでくれました８０枚箱なし,52276,24,24,55064,24,0,24,652,50666,327,Z00,YX0000,YX0000,244444000:YX0000:0:1042:0
mismatch_single_oracle_shelf,91,91,244464,　天狗　横綱あられ１７５ｇ,52150,10,10,53418,10,0,10,478,26729,327,Z00,I16309,I16309,244464000:I16309:0:1127:0
mismatch_single_oracle_shelf,91,91,247096,　明治　果汁グミ　ぶどう５４ｇ,52153,10,0,53430,10,10,0,485,26750,327,Z00,I00000,I00000,247096000:I00000:0:1127:0
mismatch_single_oracle_shelf,91,91,247264,　ロッテ　のど飴１１粒,52152,10,10,53429,10,0,10,485,26749,327,Z00,I00000,I00000,247264000:I00000:0:1127:0
mismatch_single_oracle_shelf,91,91,251001,　コカコーラ　ファンタ　グレープ２８０ｍｌＰＥＴ,52809,48,48,56557,48,0,48,815,53266,327,Z00,Q00000,Q00000,251001000:Q00000:0:1017:0|251001900::::0
mismatch_single_oracle_shelf,91,91,261137,　キャステロ　ダナブルー９１ｇ,51587,1,1,56329,1,0,1,,,327,Z00,AY0000,AY0000,261137000:AY0000:0:1542:0
mismatch_single_oracle_shelf,91,91,261194,　ジェラールセレクション　ブルーチーズ１２５ｇ,51738,3,3,56197,3,0,3,,,327,Z00,AY0000,AY0000,261194000:AY0000:0:1542:0
mismatch_single_oracle_shelf,91,91,261382,　森永　無塩バター　発酵４５０ｇ,51593,7,7,52106,1,0,1,283,11840,327,Z00,YB8000,YB8000,261382000:YB8000:0:1171:0
mismatch_single_oracle_shelf,91,91,261382,　森永　無塩バター　発酵４５０ｇ,51593,7,7,52475,6,0,6,380,12808,327,Z00,YB8000,YB8000,261382000:YB8000:0:1171:0
mismatch_single_oracle_shelf,91,91,262270,　月島　ラブール５００ｇ,51840,2,2,53436,2,0,2,488,26759,327,Z00,AY0000,AY0000,262270000:AY0000:0:1171:0
