status,source,item_code,item_name,warehouse_id,ref_id,current_quantity,reserved_quantity,location_id,wms_shelf,expected_oracle_shelf,oracle_shelves,oracle_products
oracle_no_shelf,lot,211203,　アサヒ　スタイルバランス　グレープフルーツテイスト３５０ｍｌ,91,56112,5,0,327,Z00,,,211203000::0:1021|211203100:::|211203900:::
oracle_no_shelf,lot,132899,　ボウモア１２年　７００ｍｌ,91,56089,6,0,11,zz1,,,132899000::0:1368
oracle_no_shelf,lot,156889,　アルベールビショー　ブルゴーニュシャルドネ　ＶＶ　７５０ｍｌ,91,56006,12,0,11,zz1,,,156889000::0:1330
oracle_no_shelf,lot,156904,　ドルーアン　ブルゴーニュ　ピノノワール　７５０ｍｌ,91,56267,1,0,11,zz1,,,156904000::0:1004
oracle_no_shelf,lot,156905,　ドルーアン　ブルゴーニュ　シャルドネ　７５０ｍｌ,91,56268,1,0,11,zz1,,,156905000::0:1004
oracle_no_shelf,lot,156930,　ブシャールＰ＆Ｆ　コルトンシャルルマーニュ　’２１　７５０ｍｌ,91,56069,7,0,11,zz1,,,156930000::0:1313
oracle_no_shelf,lot,156934,　コセチャ　シャルドネ　７５０ｍｌ,91,55868,120,0,11,zz1,,,156934000::0:1002
oracle_no_shelf,lot,156934,　コセチャ　シャルドネ　７５０ｍｌ,91,56140,4,0,11,zz1,,,156934000::0:1002
oracle_no_shelf,lot,157025,　サンタヘレナ　アルパカ　カベルネメルロ　７５０ｍｌ,91,55946,31,0,11,zz1,,,157025000::0:1021
oracle_no_shelf,lot,157135,　カサベナサル　ゲヴルツトラミネール　モスカテル　７５０ｍｌ,91,56269,1,0,11,zz1,,,157135000::0:1138
oracle_no_shelf,lot,157160,　ブシャールＰ＆Ｆ　コルトンシャルルマーニュ　’２１　７５０ｍｌ,91,56214,2,0,11,zz1,,,157160000::0:1313
oracle_no_shelf,lot,157201,×ドルーアン　サンロマン　７５０ｍｌ,91,56270,1,0,11,zz1,,,157201000::0:1004|157201001:::
oracle_no_shelf,lot,211914,　サントリー　天然水スパークリング５００ｍｌ,91,55917,96,0,327,Z00,,,211914000::0:1106|211914900:::
oracle_no_shelf,lot,211977,　サントリー　おうちドリンクバー　ペプシコーラ３４０ｍｌ,91,55944,34,0,11,zz1,,,211977000::0:1106|211977900:::
oracle_no_shelf,lot,632659,×永谷園お茶漬海苔　業務用５０袋,91,56215,2,0,11,zz1,,,632659000::1:1497
oracle_no_shelf,lot,134001,　カミュＶＳＯＰエレガンス７００ｍｌ,91,56216,2,0,11,zz1,,,134001000::0:1021
oracle_no_shelf,lot,134023,　レミーマルタン　ＸＯ　エクセレンス　７００ｍｌ　（正規品）,91,56271,1,0,11,zz1,,,134023000::0:1202
oracle_no_shelf,lot,157241,　サンタヘレナ　アルパカ　シャルドネセミヨン　７５０ｍｌ,91,55939,39,0,11,zz1,,,157241000::0:1021
oracle_no_shelf,lot,157326,　ムーチョマス　赤　７５０ｍｌ,91,56175,3,0,11,zz1,,,157326000::0:1002
