file,record_no,product_name,ordering_code,item_code,db_item_id,db_item_code,db_item_name,db_quantity,capacity,case_quantity,piece_quantity,unit_price_raw
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,3,サントリー　－１９６℃　無糖ダブルレモン４％　３５０ｍｌ,4901777432918,181206,181206,181206,　サントリー　－１９６無糖　ダブルレモン４％　３５０ｍｌ,6,4,2,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,7,アサヒ　ジノン　レモン３５０ｍｌ,4904230074007,181103,181103,181103,　アサヒ　ジノン　レモン３５０ｍｌ,6,4,4,0,259200
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,9,サントリー　こだわり酒場のタコハイ　つぶれ梅３５０ｍｌ,4901777430426,181157,181157,181157,　サントリー　こだわり酒場のタコハイ　つぶれ梅３５０ｍｌ,6,4,2,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,11,サントリー　角ハイボール缶　３５０ｍｌ,4901777252622,184242,184242,184242,　サントリー　角ハイボール缶　３５０ｍｌ,6,4,8,0,386400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,13,サントリー　こだわり酒場のレモンサワー３５０ｍｌ,4901777337015,185195,185195,185195,　サントリー　こだわり酒場のレモンサワー３５０ｍｌ,6,4,6,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,15,サントリー　こだわり酒場のレモンサワー　追い足しレモン３５０ｍｌ,4901777361645,185557,185557,185557,　サントリー　こだわり酒場のレモンサワー　追い足しレモン３５０ｍｌ,6,4,4,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,16,サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,4901777393943,185899,185899,185899,　サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,6,4,4,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,65,サントリー　プレミアムモルツ　香るエール３５０ｍｌ,4901777392977,142069,142069,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,6,4,2,0,436296
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,66,アサヒ　アサヒ　生ビール　黒生５００ｍｌ,4901004056504,142466,142466,142466,　アサヒ　アサヒ　生ビール　黒生５００ｍｌ,6,4,1,0,520512
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,67,アサヒ　ザ・ビタリスト５００ｍｌ,4901004062475,142765,142765,142765,　アサヒ　ザ・ビタリスト５００ｍｌ,6,4,1,0,520512
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,68,アサヒ　スーパードライ１３５ｍｌ,4901004037428,143009,143009,143009,○アサヒ　スーパードライ１３５ｍｌ,6,4,1,0,203400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,69,沖縄　オリオン　ザ・ドラフト３５０ｍｌ,4901004006684,143114,143114,143114,　沖縄　オリオン　ザ・ドラフト３５０ｍｌ,6,4,1,0,397704
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,71,アサヒ　スタイルフリー　パーフェクト５００ｍｌ,4901004030986,145039,145039,145039,×アサヒ　スタイルフリー　パーフェクト５００ｍｌ,6,4,2,0,435000
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,91,サントリー　角ハイボール缶　３５０ｍｌ,4901777252622,184242,184242,184242,　サントリー　角ハイボール缶　３５０ｍｌ,6,4,4,0,386400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,94,サントリー　こだわり酒場のレモンサワー３５０ｍｌ,4901777337015,185195,185195,185195,　サントリー　こだわり酒場のレモンサワー３５０ｍｌ,6,4,8,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,95,サントリー　こだわり酒場のレモンサワー５００ｍｌ,4901777345430,185196,185196,185196,　サントリー　こだわり酒場のレモンサワー５００ｍｌ,6,4,2,0,344400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,96,サントリー　こだわり酒場のレモンサワー　追い足しレモン３５０ｍｌ,4901777361645,185557,185557,185557,　サントリー　こだわり酒場のレモンサワー　追い足しレモン３５０ｍｌ,6,4,4,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,97,サントリー　こだわり酒場のレモンサワー　濃い旨３５０ｍｌ,4901777375024,185715,185715,185715,　サントリー　こだわり酒場のレモンサワー　濃い旨３５０ｍｌ,6,4,4,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,98,サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,4901777393943,185899,185899,185899,　サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,6,4,4,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,102,サントリー　オールフリー３５０ｍｌ,4901777349179,211237,211237,211237,　サントリー　オールフリー３５０ｍｌ,6,4,4,0,245808
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,104,アサヒ　ゼロ　ノンアルコール３５０ｍｌ,4904230073086,211899,211899,211899,　アサヒ　ゼロ　ノンアルコール３５０ｍｌ,6,4,5,0,295608
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,106,沖縄　オリオン　ザ・ドラフト３５０ｍｌ,4901004006684,143114,143114,143114,　沖縄　オリオン　ザ・ドラフト３５０ｍｌ,6,4,2,0,397704
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,158,サントリー　プレミアムモルツ　香るエール３５０ｍｌ,4901777392977,142069,142069,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,6,4,2,0,436296
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,159,アサヒ　スーパードライ１３５ｍｌ,4901004037428,143009,143009,143009,○アサヒ　スーパードライ１３５ｍｌ,6,4,3,0,203400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,160,沖縄　オリオン　ザ・ドラフト３５０ｍｌ,4901004006684,143114,143114,143114,　沖縄　オリオン　ザ・ドラフト３５０ｍｌ,6,4,2,0,397704
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,162,サントリー　金麦　糖質ｏｆｆ５００ｍｌ,4901777230194,147085,147085,147085,　サントリー　金麦　糖質ｏｆｆ５００ｍｌ,6,4,2,0,430512
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,163,アサヒ　クリアアサヒ　贅沢ゼロ５００ｍｌ,4901004034427,147199,147199,147199,　アサヒ　クリアアサヒ　贅沢ゼロ５００ｍｌ,6,4,2,0,432696
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,164,アサヒ　クリアアサヒ　５００ｍｌ,4901004008220,185013,185013,185013,　アサヒ　クリアアサヒ　５００ｍｌ,6,4,4,0,432696
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,185,アサヒ　ジノン　レモン３５０ｍｌ,4904230074007,181103,181103,181103,　アサヒ　ジノン　レモン３５０ｍｌ,6,4,2,0,259200
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,186,アサヒ　ジノン　グレープフルーツ３５０ｍｌ,4904230074021,181105,181105,181105,　アサヒ　ジノン　グレープフルーツ３５０ｍｌ,6,4,2,0,259200
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,190,サントリー　角ハイボール缶　３５０ｍｌ,4901777252622,184242,184242,184242,　サントリー　角ハイボール缶　３５０ｍｌ,6,4,14,0,386400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,191,サントリー　トリスハイボール　缶３５０ｍｌ,4901777255036,184335,184335,184335,　サントリー　トリスハイボール　缶３５０ｍｌ,6,4,2,0,309600
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,192,サントリー　－１９６℃ストロングゼロ　ダブルレモン　３５０ｍｌ,4901777207288,184475,184475,184475,　サントリー　－１９６℃ストロングゼロ　ダブルレモン　３５０ｍｌ,6,4,3,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,193,サントリー　－１９６℃ストロングゼロ　ダブルレモン　５００ｍｌ,4901777323926,184476,184476,184476,　サントリー　－１９６℃ストロングゼロ　ダブルレモン　５００ｍｌ,6,4,1,0,344400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,194,サントリー　－１９６℃ストロングゼロ　ダブルＧＦ　３５０ｍｌ,4901777270701,184533,184533,184533,　サントリー　－１９６℃ストロングゼロ　ダブルＧＦ　３５０ｍｌ,6,4,2,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,197,サントリー　－１９６℃ストロングゼロ　ドライ　３５０ｍｌ,4901777241497,184722,184722,184722,　サントリー　－１９６ストロングゼロ　ドライ　３５０ｍｌ,6,4,4,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,204,サントリー　こだわり酒場のレモンサワー　追い足しレモン３５０ｍｌ,4901777361645,185557,185557,185557,　サントリー　こだわり酒場のレモンサワー　追い足しレモン３５０ｍｌ,6,4,2,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,205,サントリー　こだわり酒場のレモンサワー　濃い旨３５０ｍｌ,4901777375024,185715,185715,185715,　サントリー　こだわり酒場のレモンサワー　濃い旨３５０ｍｌ,6,4,2,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,206,サントリー　翠ジンソーダ３５０ｍｌ,4901777384248,185720,185720,185720,×サントリー　翠ジンソーダ３５０ｍｌ,6,4,2,0,326400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,211,アサヒ　ドライゼロ３５０ｍｌ,4904230030010,211096,211096,211096,　アサヒ　ドライゼロ３５０ｍｌ,6,4,8,0,253296
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,214,サントリーオールフリー　ライムショット３５０ｍｌ,4901777324824,211354,211354,211354,　サントリーオールフリー　ライムショット３５０ｍｌ,6,4,1,0,245808
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,215,サントリー　のんある酒場　レモンサワー　ノンアルコール３５０ｍｌ,4901777367753,211689,211689,211689,　サントリー　のんある酒場　レモンサワー　ノンアルコール３５０ｍｌ,6,4,2,0,228000
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,218,サントリーオールフリー２５０ｍｌ,4901777349216,251003,251003,251003,　サントリーオールフリー２５０ｍｌ,6,4,2,0,193704
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,266,アサヒ　アサヒ　生ビール　黒生３５０ｍｌ,4901004056535,143194,143194,143194,　アサヒ　アサヒ　生ビール　黒生３５０ｍｌ,6,4,2,0,397704
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,268,サントリー　ジョッキ生　３５０ｍｌ,4901777217201,147045,147045,147045,　サントリー　ジョッキ生　３５０ｍｌ,6,4,2,0,308112
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,269,アサヒ　クリアアサヒ　贅沢ゼロ５００ｍｌ,4901004034427,147199,147199,147199,　アサヒ　クリアアサヒ　贅沢ゼロ５００ｍｌ,6,4,5,0,432696
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,300,サントリー　－１９６℃ストロングゼロ　ダブルレモン　３５０ｍｌ,4901777207288,184475,184475,184475,　サントリー　－１９６℃ストロングゼロ　ダブルレモン　３５０ｍｌ,6,4,3,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,301,サントリー　－１９６℃ストロングゼロ　ドライ　３５０ｍｌ,4901777241497,184722,184722,184722,　サントリー　－１９６ストロングゼロ　ドライ　３５０ｍｌ,6,4,5,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,305,サントリー　こだわり酒場のレモンサワー　濃い旨３５０ｍｌ,4901777375024,185715,185715,185715,　サントリー　こだわり酒場のレモンサワー　濃い旨３５０ｍｌ,6,4,1,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,317,サントリーオールフリー　ライムショット３５０ｍｌ,4901777324824,211354,211354,211354,　サントリーオールフリー　ライムショット３５０ｍｌ,6,4,1,0,245808
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,319,サントリーオールフリー　ライムショット３５０ｍｌ,4901777324824,211354,211354,211354,　サントリーオールフリー　ライムショット３５０ｍｌ,6,4,1,0,245808
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,322,アサヒ　スーパードライ　ドライクリスタル５００ｍｌ,4901004060488,142339,142339,142339,　アサヒ　スーパードライ　ドライクリスタル５００ｍｌ,6,4,2,0,520512
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,368,アサヒ　スーパードライ１３５ｍｌ,4901004037428,143009,143009,143009,○アサヒ　スーパードライ１３５ｍｌ,6,4,2,0,203400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,369,サントリー　プレミアムモルツ５００ｍｌ,4901777393738,143022,143022,143022,　サントリー　プレミアムモルツ５００ｍｌ,6,4,1,0,568800
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,370,アサヒ　アサヒ　生ビール　黒生３５０ｍｌ,4901004056535,143194,143194,143194,　アサヒ　アサヒ　生ビール　黒生３５０ｍｌ,6,4,2,0,397704
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,373,アサヒ　スタイルフリー５００ｍｌ,4901004005755,147044,147044,147044,　アサヒ　スタイルフリー５００ｍｌ,6,4,3,0,435000
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,375,アサヒ　クリアアサヒ　贅沢ゼロ５００ｍｌ,4901004034427,147199,147199,147199,　アサヒ　クリアアサヒ　贅沢ゼロ５００ｍｌ,6,4,2,0,432696
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,376,サントリー　金麦　ザ・ラガー５００ｍｌ,4901777359253,147272,147272,147272,　サントリー　金麦　ザ・ラガー５００ｍｌ,6,4,1,0,430512
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,377,アサヒ　クリアアサヒ　５００ｍｌ,4901004008220,185013,185013,185013,　アサヒ　クリアアサヒ　５００ｍｌ,6,4,3,0,432696
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,397,アサヒ　ジノン　レモン３５０ｍｌ,4904230074007,181103,181103,181103,　アサヒ　ジノン　レモン３５０ｍｌ,6,4,1,0,259200
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,402,サントリー　角ハイボール缶　３５０ｍｌ,4901777252622,184242,184242,184242,　サントリー　角ハイボール缶　３５０ｍｌ,6,4,5,0,386400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,407,サントリー　－１９６℃ストロングゼロ　ドライ　３５０ｍｌ,4901777241497,184722,184722,184722,　サントリー　－１９６ストロングゼロ　ドライ　３５０ｍｌ,6,4,3,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,410,サントリー　こだわり酒場のレモンサワー　追い足しレモン３５０ｍｌ,4901777361645,185557,185557,185557,　サントリー　こだわり酒場のレモンサワー　追い足しレモン３５０ｍｌ,6,4,6,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,413,サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,4901777393943,185899,185899,185899,　サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,6,4,3,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,421,サントリー　オールフリー３５０ｍｌ,4901777349179,211237,211237,211237,　サントリー　オールフリー３５０ｍｌ,6,4,3,0,245808
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,423,アサヒ　ゼロ　ノンアルコール３５０ｍｌ,4904230073086,211899,211899,211899,　アサヒ　ゼロ　ノンアルコール３５０ｍｌ,6,4,6,0,295608
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,452,アサヒ　ザ・ビタリスト３５０ｍｌ,4901004062499,142764,142764,142764,　アサヒ　ザ・ビタリスト３５０ｍｌ,6,4,2,0,397704
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,454,アサヒ　スタイルフリー５００ｍｌ,4901004005755,147044,147044,147044,　アサヒ　スタイルフリー５００ｍｌ,6,4,4,0,435000
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,456,サントリー　金麦　ザ・ラガー５００ｍｌ,4901777359253,147272,147272,147272,　サントリー　金麦　ザ・ラガー５００ｍｌ,6,4,1,0,430512
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,476,アサヒ　ジノン　レモン３５０ｍｌ,4904230074007,181103,181103,181103,　アサヒ　ジノン　レモン３５０ｍｌ,6,4,1,0,259200
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,480,サントリー　角ハイボール缶　３５０ｍｌ,4901777252622,184242,184242,184242,　サントリー　角ハイボール缶　３５０ｍｌ,6,4,4,0,386400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,481,サントリー　－１９６℃ストロングゼロ　ダブルレモン　５００ｍｌ,4901777323926,184476,184476,184476,　サントリー　－１９６℃ストロングゼロ　ダブルレモン　５００ｍｌ,6,4,1,0,344400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,482,サントリー　－１９６℃ストロングゼロ　ダブルＧＦ　３５０ｍｌ,4901777270701,184533,184533,184533,　サントリー　－１９６℃ストロングゼロ　ダブルＧＦ　３５０ｍｌ,6,4,1,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,485,サントリー　翠ジンソーダ３５０ｍｌ,4901777384248,185720,185720,185720,×サントリー　翠ジンソーダ３５０ｍｌ,6,4,1,0,326400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,495,アサヒ　ドライゼロ　フリー３５０ｍｌ,4904230040095,211029,211029,211029,×アサヒ　ドライゼロ　フリー３５０ｍｌ,6,4,1,0,253296
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,497,アサヒ　ヘルシースタイル３５０ｍｌ,4904230067047,211194,211194,211194,　アサヒ　ヘルシースタイル３５０ｍｌ,6,4,1,0,253296
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,499,サントリー　あしたを想う　オールフリー３５０ｍｌ,4901777385467,211851,211851,211851,　サントリー　あしたを想う　オールフリー３５０ｍｌ,6,4,1,0,245808
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,501,アサヒ　ゼロ　ノンアルコール３５０ｍｌ,4904230073086,211899,211899,211899,　アサヒ　ゼロ　ノンアルコール３５０ｍｌ,6,4,3,0,295608
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,503,サントリーオールフリー２５０ｍｌ,4901777349216,251003,251003,251003,　サントリーオールフリー２５０ｍｌ,6,4,1,0,193704
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,507,サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,4901777393943,185899,185899,185899,　サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,6,4,2,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,508,サントリー　－１９６℃　無糖ダブルレモン７％　３５０ｍｌ,4901777401099,185902,185902,185902,　サントリー　－１９６無糖　ダブルレモン７％　３５０ｍｌ,6,4,4,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,549,サントリー　プレミアムモルツ　香るエール３５０ｍｌ,4901777392977,142069,142069,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,6,4,2,0,436296
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,550,アサヒ　アサヒ　生ビール５００ｍｌ,4901004039835,142104,142104,142104,　アサヒ　アサヒ　生ビール５００ｍｌ,6,4,2,0,520512
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,551,アサヒ　スーパードライ　生ジョッキ缶　大生４８５ｍｌ,4901004059093,142496,142496,142496,×アサヒ　スーパードライ　生ジョッキ缶　大生４８５ｍｌ,6,4,1,0,543312
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,553,アサヒ　スタイルフリー　パーフェクト５００ｍｌ,4901004030986,145039,145039,145039,×アサヒ　スタイルフリー　パーフェクト５００ｍｌ,6,4,2,0,435000
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,555,アサヒ　クリアアサヒ　５００ｍｌ,4901004008220,185013,185013,185013,　アサヒ　クリアアサヒ　５００ｍｌ,6,4,2,0,432696
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,571,サントリー　－１９６℃ストロングゼロ　ダブルレモン　３５０ｍｌ,4901777207288,184475,184475,184475,　サントリー　－１９６℃ストロングゼロ　ダブルレモン　３５０ｍｌ,6,4,2,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,572,サントリー　－１９６℃ストロングゼロ　ドライ　３５０ｍｌ,4901777241497,184722,184722,184722,　サントリー　－１９６ストロングゼロ　ドライ　３５０ｍｌ,6,4,2,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,577,サントリー　こだわり酒場のレモンサワー５００ｍｌ,4901777345430,185196,185196,185196,　サントリー　こだわり酒場のレモンサワー５００ｍｌ,6,4,1,0,344400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,579,サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,4901777393943,185899,185899,185899,　サントリー　こだわり酒場のタコハイ缶３５０ｍｌ,6,4,2,0,242400
/Users/jungsinyu/Works/1.顧客対応/11.華様/問屋さんやり取り/3.過去データEOS/kanakan/1021_order/20250928235020.txt,585,サントリー　オールフリー５００ｍｌ,4901777349193,211162,211162,211162,　サントリー　オールフリー５００ｍｌ,6,4,1,0,352008
